,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C,Schedule F  , Schedule A Deductions 
"$10,000 under $25,000","6,553","10,233","2,658","113,468","5,227","86,443","2,883","5,265","5,632","7,843",558,**        ,615
"$25,000 under $50,000","8,091","15,913","5,008","293,638","7,232","244,894","4,760","7,860","7,938","29,697",830,**        ,"2,157"
"$50,000 or more      ","8,505","23,656","8,643","754,488","7,800","577,708","7,136","19,655","8,491","114,812","1,324",*       24,"6,073"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94083,508,839,224,"26,018",449,"20,445",256,752,469,"5,159",81,**        ,129
"Under $10,000        ",55,56,8,-830,33,186,21,11,27,22,15,--        ,*       13
"$10,000 under $25,000",119,168,40,"2,130",104,"1,786",40,25,108,176,18,--        ,**        
"$25,000 under $50,000",199,348,103,"7,230",187,"6,423",91,117,199,842,25,--        ,37
"$50,000 or more      ",135,267,73,"17,488",125,"12,050",104,599,135,"4,119",23,**        ,79
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94086,"30,758","53,079","13,448","1,741,702","27,919","1,491,535","18,717","29,666","27,785","288,573","3,229",23,"10,553"
"Under $10,000        ","3,653","3,379",664,"14,973","2,819","15,642","1,209","1,067","1,546",617,372,--        ,203
"$10,000 under $25,000","5,433","8,492","2,325","94,810","4,546","76,543","2,110","3,536","4,679","6,674",477,**        ,482
"$25,000 under $50,000","8,296","13,973","3,677","306,861","7,706","274,301","4,469","5,396","8,197","35,168",756,**        ,"1,633"
"$50,000 or more      ","13,376","27,235","6,782","1,325,058","12,848","1,125,049","10,929","19,667","13,363","246,114","1,624",*       23,"8,235"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94087,"25,190","46,257","12,489","1,936,800","20,830","1,443,428","18,213","48,508","22,905","352,997","3,688",35,"11,222"
"Under $10,000        ","3,639","2,317",335,"10,540","2,378","11,953","1,717","1,492","1,826",702,329,**        ,192
"$10,000 under $25,000","3,558","4,892",935,"61,677","2,629","42,255","1,886","3,916","3,179","4,658",399,**        ,387
"$25,000 under $50,000","5,242","8,361","1,793","193,043","4,325","147,851","3,280","7,106","5,162","22,475",572,**        ,"1,110"
"$50,000 or more      ","12,751","30,687","9,426","1,671,540","11,498","1,241,369","11,330","35,994","12,738","325,162","2,388",*       35,"9,533"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94088,716,"1,149",276,"56,256",638,"41,823",467,776,661,"10,993",88,**        ,296
"Under $10,000        ",64,62,3,-213,36,370,31,88,27,13,18,--        ,**        
"$10,000 under $25,000",111,170,45,"1,979",88,"1,511",53,69,96,150,15,--        ,*       20
"$25,000 under $50,000",216,341,95,"7,922",198,"7,158",110,114,213,920,16,**        ,47
"$50,000 or more      ",325,576,133,"46,568",316,"32,784",273,505,325,"9,910",39,--        ,229
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94089,"8,659","15,160","3,809","422,648","7,521","346,989","5,366","7,382","7,716","62,623",849,**        ,"3,093"
"Under $10,000        ","1,100","1,034",176,"5,003",812,"4,533",368,372,440,151,102,--        ,46
"$10,000 under $25,000","1,960","2,856",608,"33,736","1,514","24,636",909,"1,517","1,725","2,341",168,--        ,194
"$25,000 under $50,000","2,400","4,099","1,030","88,388","2,147","74,506","1,469","1,972","2,356","9,609",216,--        ,734
"$50,000 or more      ","3,199","7,171","1,995","295,521","3,048","243,314","2,620","3,521","3,195","50,522",363,**        ,"2,119"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94100,29,44,12,"1,214",24,856,13,46,24,230,10,--        ,**        
"Under $10,000        ",*       16,*       15,*        1,*        151,*       13,*        131,**        ,**        ,*       11,*         10,*       10,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$25,000 under $50,000",*       13,*       29,*       11,"*      1,063",*       11,*        725,*       13,*       46,*       13,*        220,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94101,42,67,17,"1,192",32,926,28,33,34,149,**        ,--        ,10
"Under $10,000        ",11,13,4,53,*       14,*        152,*       12,*        9,**        ,**          ,--        ,--        ,*       10
"$10,000 under $25,000",11,12,--        ,164,**        ,**          ,**        ,**        ,*       15,*         16,**        ,--        ,--        
"$25,000 under $50,000",*       20,*       42,*       13,*        975,*       18,*        774,*       16,*       24,*       19,*        133,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94102,"11,824","16,295","3,100","362,117","10,571","268,616","4,679","13,833","9,625","58,081","1,479",**        ,"1,273"
"Under $10,000        ","2,777","3,388",641,"9,432","2,291","12,560",667,477,"1,040",403,389,**        ,62
"$10,000 under $25,000","4,191","5,738","1,100","72,129","3,788","63,280","1,418","1,428","3,760","5,688",413,--        ,163
"$25,000 under $50,000","3,488","5,032",966,"121,266","3,291","109,160","1,649","1,712","3,463","14,888",396,**        ,318
"$50,000 or more      ","1,368","2,137",393,"159,290","1,201","83,616",945,"10,216","1,362","37,102",281,**        ,730
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94103,"9,770","14,187","3,108","420,380","8,810","282,030","3,997","11,012","8,077","78,793","1,511",**        ,"1,505"
"Under $10,000        ","2,126","2,459",430,"-3,262","1,723","10,698",498,465,847,445,368,--        ,65
"$10,000 under $25,000","3,320","4,930","1,199","57,266","3,048","50,699","1,008",736,"2,935","4,501",421,**        ,113
"$25,000 under $50,000","2,773","4,387","1,041","96,873","2,650","88,058","1,327","1,008","2,746","11,417",351,--        ,358
"$50,000 or more      ","1,551","2,411",438,"269,503","1,389","132,575","1,164","8,803","1,549","62,430",371,**        ,969
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94104,"1,637","2,475",477,"400,650",976,"136,950","1,140","45,043","1,395","109,051",334,15,831
"Under $10,000        ",330,361,37,"-55,459",112,"1,723",164,"5,408",141,421,57,**        ,64
"$10,000 under $25,000",274,387,66,"4,788",190,"3,274",158,333,239,427,49,--        ,48
"$25,000 under $50,000",297,387,52,"10,636",209,"7,029",172,851,287,"1,426",65,**        ,105
"$50,000 or more      ",736,"1,340",322,"440,685",465,"124,924",646,"38,451",728,"106,777",163,*       15,614
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94105,"1,685","2,252",281,"330,473","1,383","135,030","1,102","31,542","1,559","68,499",331,**        ,921
"Under $10,000        ",176,163,20,"-2,750",98,"1,059",82,210,72,123,38,--        ,32
"$10,000 under $25,000",197,213,18,"3,421",148,"2,677",91,159,184,344,43,--        ,34
"$25,000 under $50,000",388,460,46,"14,461",339,"12,457",194,321,380,"1,890",61,--        ,120
"$50,000 or more      ",924,"1,416",197,"315,341",798,"118,837",735,"30,852",923,"66,142",189,**        ,735
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94106,10,16,4,318,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
"Under $10,000        ",*       10,*       16,*        4,*        318,--        ,--          ,**        ,**        ,--        ,--          ,--        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94107,"9,170","12,351","1,836","584,140","7,641","417,444","5,384","13,548","8,179","115,589","2,135",15,"3,542"
"Under $10,000        ","1,353","1,579",331,"-1,152",936,"6,464",450,"1,204",575,358,326,**        ,110
"$10,000 under $25,000","1,796","2,390",446,"30,940","1,392","22,369",744,"1,265","1,617","2,770",394,*       15,184
"$25,000 under $50,000","2,459","3,193",473,"90,136","2,133","73,524","1,375","1,733","2,433","11,907",533,--        ,581
"$50,000 or more      ","3,562","5,189",586,"464,216","3,180","315,087","2,815","9,346","3,554","100,554",882,**        ,"2,667"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94108,"6,870","10,108","1,719","625,753","5,650","338,706","4,445","25,440","5,734","153,946","1,042",16,"1,286"
"Under $10,000        ","1,345","1,556",219,"-5,984",984,"6,044",691,933,494,278,213,**        ,56
"$10,000 under $25,000","1,950","3,204",681,"33,526","1,646","26,767","1,255","1,813","1,684","2,435",237,--        ,70
"$25,000 under $50,000","2,052","2,938",459,"72,586","1,811","60,209","1,275","2,872","2,037","9,074",237,**        ,191
"$50,000 or more      ","1,523","2,410",360,"525,625","1,209","245,686","1,224","19,822","1,519","142,159",355,*       16,969
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94109,"31,157","40,112","4,367","2,092,773","25,539","1,252,124","18,546","81,744","27,854","414,801","4,471",43,"8,211"
"Under $10,000        ","4,421","4,823",619,"3,297","3,125","19,998","1,810","3,408","1,849",949,697,*       12,236
"$10,000 under $25,000","7,350","9,645","1,387","127,277","6,020","98,677","3,625","6,396","6,715","10,600",979,**        ,432
"$25,000 under $50,000","9,634","12,098","1,273","347,540","8,519","290,006","5,417","10,291","9,564","45,349","1,143",**        ,"1,190"
"$50,000 or more      ","9,752","13,546","1,088","1,614,659","7,875","843,443","7,694","61,649","9,726","357,903","1,652",31,"6,353"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94110,"35,833","56,320","14,294","1,260,929","31,637","1,016,401","16,834","24,712","30,542","184,045","6,303",18,"7,080"
"Under $10,000        ","6,617","7,565","1,564","30,738","5,080","28,104","1,816","1,331","2,941","1,414","1,373",--        ,236
"$10,000 under $25,000","11,377","17,588","4,680","196,047","10,071","165,715","4,043","4,326","9,906","14,710","1,629",**        ,624
"$25,000 under $50,000","10,942","18,193","4,816","386,114","10,204","341,807","5,563","5,785","10,809","45,026","1,617",**        ,"1,800"
