,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
"$10,000 under $25,000","1,040","1,717",505,"18,099",799,"12,824",362,363,727,661,126,**        ,170
"$25,000 under $50,000","1,348","2,981","1,122","49,404","1,173","39,536",640,613,"1,158","3,142",159,*       16,548
"$50,000 or more      ","2,087","6,335","2,628","188,868","2,002","161,227","1,611","1,509","2,055","20,645",342,**        ,"1,826"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94506,"9,032","20,485","7,563","1,480,732","7,344","1,058,061","7,042","33,310","7,346","302,902","1,817",29,"6,417"
"Under $10,000        ","1,774",803,161,"-11,345","1,148","7,687",858,"1,680",533,169,113,**        ,161
"$10,000 under $25,000",632,736,117,"10,513",444,"8,245",353,797,447,447,91,--        ,168
"$25,000 under $50,000",759,"1,240",285,"28,570",533,"18,478",516,"1,597",610,"1,938",160,**        ,419
"$50,000 or more      ","5,867","17,706","7,000","1,452,994","5,219","1,023,651","5,315","29,236","5,756","300,348","1,453",*       29,"5,669"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94507,"7,263","15,188","4,993","1,232,069","5,287","788,135","5,622","37,268","5,804","278,940","1,660",45,"4,798"
"Under $10,000        ","1,513",781,132,"-31,994",872,"5,944",785,"1,475",458,144,142,**        ,199
"$10,000 under $25,000",641,762,100,"10,660",411,"6,277",368,789,456,519,103,**        ,176
"$25,000 under $50,000",759,"1,217",257,"28,304",492,"17,310",524,"1,841",633,"2,264",171,**        ,340
"$50,000 or more      ","4,350","12,428","4,504","1,225,099","3,512","758,604","3,945","33,163","4,257","276,013","1,244",*       45,"4,083"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94508,"1,369","2,520",677,"73,341","1,176","51,205",789,"2,240","1,039","9,857",284,25,579
"Under $10,000        ",289,206,25,141,239,"1,480",88,69,82,15,33,**        ,27
"$10,000 under $25,000",282,410,88,"4,855",225,"3,847",126,165,200,190,43,**        ,47
"$25,000 under $50,000",324,630,163,"11,738",286,"9,367",175,255,287,795,71,**        ,118
"$50,000 or more      ",474,"1,274",401,"56,607",426,"36,511",400,"1,751",470,"8,857",137,*       25,387
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94509,"27,218","59,178","21,977","1,261,933","24,005","1,069,168","13,681","13,680","21,302","125,011","3,282",30,"12,412"
"Under $10,000        ","3,920","4,046","1,206","5,937","3,122","16,712",979,870,"1,090",220,365,**        ,247
"$10,000 under $25,000","5,885","10,319","3,579","101,709","4,728","77,463","1,796","2,607","3,907","3,633",525,*       16,798
"$25,000 under $50,000","7,246","15,432","5,810","265,286","6,503","222,784","3,182","2,895","6,295","17,586",781,**        ,"2,806"
"$50,000 or more      ","10,167","29,381","11,382","889,001","9,652","752,209","7,724","7,308","10,010","103,572","1,611",14,"8,561"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94510,"12,657","24,800","7,958","800,573","10,578","628,494","8,007","11,164","10,515","105,781","2,176",17,"6,667"
"Under $10,000        ","1,982","1,323",259,"5,024","1,439","7,239",755,653,594,146,235,**        ,164
"$10,000 under $25,000","1,900","2,615",576,"31,983","1,349","20,703",793,"1,138","1,390","1,286",264,--        ,353
"$25,000 under $50,000","2,672","4,575","1,270","98,533","2,154","73,406","1,422","1,798","2,475","7,844",418,**        ,946
"$50,000 or more      ","6,103","16,287","5,853","665,033","5,636","527,146","5,037","7,575","6,056","96,505","1,259",*       17,"5,204"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94511,"1,133","1,911",395,"43,148",828,"30,791",566,"1,169",868,"4,764",183,**        ,443
"Under $10,000        ",196,233,40,"-1,405",122,732,61,80,33,4,50,**        ,28
"$10,000 under $25,000",300,435,70,"5,044",194,"2,893",120,215,221,199,35,--        ,56
"$25,000 under $50,000",303,529,113,"11,093",244,"7,988",137,206,285,876,42,**        ,106
"$50,000 or more      ",334,714,172,"28,416",268,"19,178",248,668,329,"3,685",56,**        ,253
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94512,75,135,42,"2,299",65,"1,814",31,39,54,209,12,**        ,13
"Under $10,000        ",22,15,4,80,19,80,*       10,*       13,**        ,**          ,--        ,**        ,**        
"$10,000 under $25,000",20,35,10,373,17,281,**        ,**        ,*       21,*         20,*       12,**        ,**        
"$25,000 under $50,000",17,44,16,592,15,502,10,3,17,36,**        ,**        ,*       13
"$50,000 or more      ",16,41,12,"1,254",14,951,11,23,16,153,**        ,**        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94513,"14,370","33,808","12,409","913,988","12,086","716,315","9,055","13,512","11,669","102,645","2,335",168,"8,657"
"Under $10,000        ","1,835","1,722",408,"5,061","1,354","7,444",611,709,512,103,213,19,216
"$10,000 under $25,000","2,349","4,055","1,237","40,284","1,718","26,712",917,"1,910","1,550","1,373",255,25,490
"$25,000 under $50,000","2,822","6,261","2,282","104,265","2,300","77,090","1,495","2,208","2,363","6,461",381,15,"1,259"
"$50,000 or more      ","7,364","21,770","8,482","764,378","6,714","605,069","6,032","8,685","7,244","94,708","1,486",109,"6,692"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94514,"4,770","9,953","2,883","372,490","3,866","275,226","3,265","7,340","3,969","51,447","1,075",45,"3,258"
"Under $10,000        ",604,518,85,"-2,529",407,"3,018",242,497,162,35,94,**        ,109
"$10,000 under $25,000",584,904,212,"10,135",386,"6,130",269,535,394,379,106,*       22,173
"$25,000 under $50,000",861,"1,615",451,"32,515",667,"23,035",492,870,741,"2,169",177,**        ,446
"$50,000 or more      ","2,721","6,916","2,135","332,369","2,406","243,043","2,262","5,438","2,672","48,864",698,23,"2,530"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94515,"3,239","6,358","1,998","187,062","2,401","101,366","1,779","9,399","2,456","29,957",613,142,"1,127"
"Under $10,000        ",556,530,81,"-4,107",340,"2,011",241,"1,521",151,34,121,20,94
"$10,000 under $25,000",832,"1,470",455,"14,696",615,"10,285",354,771,571,533,103,11,110
"$25,000 under $50,000",874,"1,965",748,"31,615",722,"23,957",403,950,764,"2,199",112,16,207
"$50,000 or more      ",977,"2,393",714,"144,858",724,"65,113",781,"6,157",970,"27,191",277,95,716
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94516,118,217,68,"6,483",93,"4,122",73,176,91,954,38,**        ,39
"Under $10,000        ",36,39,7,-37,24,165,17,55,13,3,*       16,**        ,*       10
"$10,000 under $25,000",17,20,3,289,11,163,13,8,14,14,**        ,--        ,**        
"$25,000 under $50,000",25,45,11,883,20,628,11,14,24,94,10,--        ,**        
"$50,000 or more      ",40,113,47,"5,348",38,"3,166",32,99,40,843,12,--        ,29
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94517,"5,892","12,343","3,872","514,360","4,894","383,106","4,319","8,627","5,032","76,859","1,089",39,"3,863"
"Under $10,000        ",868,439,70,"2,312",661,"3,621",356,226,274,94,70,**        ,76
"$10,000 under $25,000",640,784,101,"10,814",435,"6,736",317,715,496,481,93,**        ,141
"$25,000 under $50,000",877,"1,530",396,"32,874",649,"21,123",562,"1,015",791,"2,519",160,*       16,395
"$50,000 or more      ","3,507","9,590","3,305","468,360","3,149","351,626","3,084","6,671","3,471","73,765",766,23,"3,251"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94518,"12,351","23,487","7,087","682,985","10,300","529,943","7,324","12,743","10,050","86,127","1,855",10,"5,762"
"Under $10,000        ","1,955","1,607",316,"6,567","1,439","7,391",697,472,582,106,238,*       10,175
"$10,000 under $25,000","2,246","3,408",886,"38,526","1,651","26,487",918,"1,487","1,615","1,516",292,**        ,403
"$25,000 under $50,000","3,027","5,378","1,508","112,061","2,570","87,867","1,575","2,145","2,771","8,960",408,**        ,"1,026"
"$50,000 or more      ","5,123","13,094","4,377","525,831","4,640","408,198","4,134","8,639","5,082","75,545",917,**        ,"4,158"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94519,"8,106","15,536","4,755","387,779","6,752","306,476","4,591","6,364","6,660","41,259","1,177",**        ,"3,685"
"Under $10,000        ","1,179","1,033",216,"4,815",891,"4,913",350,291,368,81,154,**        ,100
"$10,000 under $25,000","1,648","2,548",671,"28,735","1,220","19,656",647,961,"1,200","1,159",220,**        ,288
"$25,000 under $50,000","2,068","3,778","1,114","76,597","1,746","59,695","1,064","1,338","1,898","5,932",271,**        ,741
"$50,000 or more      ","3,211","8,177","2,754","277,632","2,895","222,212","2,530","3,774","3,194","34,087",532,**        ,"2,556"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
94520,"13,420","26,973","9,682","517,799","11,845","415,178","5,367","12,001","9,956","53,356","1,528",**        ,"4,074"
"Under $10,000        ","2,032","2,442",685,"9,193","1,559","8,696",447,359,464,81,301,--        ,105
"$10,000 under $25,000","3,765","7,065","2,626","65,818","3,188","53,280",909,"1,087","2,441","2,306",379,**        ,395
"$25,000 under $50,000","4,389","9,380","3,570","158,626","4,059","141,394","1,740","1,375","3,853","11,240",424,**        ,"1,296"
"$50,000 or more      ","3,234","8,086","2,801","284,162","3,039","211,808","2,271","9,180","3,198","39,729",424,**        ,"2,278"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
